STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform,Year
5035,"BATHAR KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,23,30,0.3,2,7.1,8.5,1042,1318,4,12,4.6,12.4,21,63,280,920,2021
4684,"CAMPUS LAKE, ICRISAT",LAKE,TELANGANA,24,25,5.7,6.9,6.4,7.5,385,750,2.1,3,4.09,7.1,10,17,110,240,2021
5060,"CHAKALAVANI CHERUVU, 
LINGAMPALLY, SERILINGAMPALLY, RR",LAKE,TELANGANA,20,30,0.3,2.9,7,8.3,1024,1528,4,20,5.2,17.7,17,36,240,540,2021
5051,"CHINNA BANDAM, SURARAM, 
QUTUBULLAPUR, MEDCHAL – 
MALKAGIRI",LAKE,TELANGANA,27,29,0.3,3.9,7,8.3,1146,1888,2.1,14,2.1,12.8,11,63,170,540,2021
,"CHINNA PEDDA CHERUVU, 
GOPANPALLY, SERILINGAMPALLY, RR",LAKE,TELANGANA,20,29,1,5.1,7,8.6,846,987,3,6,3.8,356,6,33,21,540,2021
4668,"CHINNARAYAN CHERUVU, ALWAL (V)",LAKE,TELANGANA,28,30,0.3,2.2,7.2,8.2,1080,1732,6,12,2.2,18,21,63,280,540,2021
5046,"CHINTAL CHERUVU, GAJULARAMARAM, 
QUTUBULLAPUR, MEDCHAL – 
MALKAGIRI",LAKE,TELANGANA,27,30,2.2,5,7.3,8.5,377,572,2.1,6,0.3,4,2,33,28,540,2021
5039,"DMRL LAKE, KANCHANBAGH, 
BANDLAGUDA, HYDERABAD",LAKE,TELANGANA,22,30,0.3,3.8,7.1,8.2,1048,1821,3.2,18,0.3,16.8,13,79,94,540,2021
3070,"FOX SAGAR, JEEDIMETLA, RANGA REDDY",LAKE,TELANGANA,25,30,0.8,3.2,7.6,8.5,1042,1476,3,6,1,14,7,54,280,540,2021
5059,"GOPI CHERUVU, LINGAMPALLY, 
SERILINGAMPALLY, RR",LAKE,TELANGANA,20,32,0.3,4.1,7.1,8.4,999,1323,3,10,2.6,10.3,10,34,220,540,2021
5062,"GURUNATH CHERUVU, MIYAPUR, 
SERILINGAMPALLY, RR",LAKE,TELANGANA,20,30,0.3,3.9,7,8.5,830,1313,4,14,6.2,39,8,33,170,540,2021
3073,"HASMATHPET LAKE, HASMATHPET, 
RANGA REDDY",LAKE,TELANGANA,21,30,0.3,0.3,7.1,8.4,961,1685,6,10,2.1,7,21,84,430,540,2021
1789,"HIMAYAT SAGAR LAKE , R.R.DIST.",LAKE,TELANGANA,20,29,4.9,6.2,7.3,8.1,388,526,2.1,2.6,0.3,1.2,2,4,2,110,2021
4679,"HUDA PARK LAKE/ BUMRUKH KHAN 
DOWLA",LAKE,TELANGANA,28,35,0.3,0.9,7,8.4,1773,3194,6,22,5.2,29,26,120,350,920,2021
1391,"HUSSAIN SAGAR LAKE, BUDAMERU",LAKE,TELANGANA,23.2,32,0.3,2.4,7.4,8,1044,1410,5.8,8,1.8,14.6,39,120,430,920,2021
4686,"ICRISAT LAKE, ICRISAT",LAKE,TELANGANA,25,25,5.9,6.8,6.5,7.3,394,914,2.1,3.6,3.11,7.15,10,25,120,280,2021
4699,"KAPRAI CHERUVU, SAHEBNAGAR (V), 
HAYATHNAGAR",LAKE,TELANGANA,20,35,2.9,5,7.2,8.3,378,671,2.1,4,0.3,2.4,8,34,110,280,2021
5054,"KOMATI KUNTA, GOPANPALLY, 
SERILINGAMPALLY, RR",LAKE,TELANGANA,20,30,1.8,5.1,7.1,8.5,554,775,2.1,7,2.2,7.8,4,27,33,430,2021
4705,"KOTHA CHERUVU (ALWAL CHERUVU), 
ALWAL (V)",LAKE,TELANGANA,27,29,0.3,0.9,7.3,8.5,1269,1942,6,14,7.2,27,21,63,350,540,2021
5032,"KOTHA CHERUVU, SHAIKPET, 
HYDERABAD",LAKE,TELANGANA,24,29,0.3,4.1,7.2,8.5,869,1366,3,10,1.8,12,11,49,130,430,2021
5057,"KUDI KUNTA (GAUTAMI LAKE), 
KONDAPUR, SERILINGAMPALLY, RR",LAKE,TELANGANA,20,33,0.3,0.3,6.9,7.6,1045,1769,6,17,5.4,19.9,10,47,350,540,2021
4235,LAKE KAMUNI ( SHAMSHABAD LAKE),LAKE,TELANGANA,28,35,1.8,4.4,7,8.4,715,1291,2.1,5.8,1.5,8.8,11,33,170,540,2021
4680,"LAKNAVARAM CHERUVU, MULUGU (V)",LAKE,TELANGANA,28,29,5,6.6,6.9,8.4,124,211,2.1,2.6,0.3,0.8,2,2,4,32,2021
3071,"LANGARHOUSE LAKE, HYDERABAD",LAKE,TELANGANA,20,30,0.3,1,7.2,8.2,870,1520,4.2,10,2.6,13,7,110,280,540,2021
2340,"LAXMINARAYANA CHERUVU AT 
EDULABAD, RANGAREDDY",LAKE,TELANGANA,21,30,3.1,5.4,7.5,8.3,1086,1744,2.4,5.4,0.4,4.5,3,22,150,350,2021
4677,"LINGAM CHERUVU, SURARAM (V), 
QUTHUBULLAPUR",LAKE,TELANGANA,27,29,0.3,0.3,7.1,7.7,1488,1731,6.2,12,4,18.2,17,63,430,920,2021
4701,"LINGAM KUNTA, CHANDANAGAR (V) 
SERLINGAMPALLY",LAKE,TELANGANA,20,27,0.3,3.2,6.9,8.5,940,1360,4,10,3,12,10,47,140,540,2021
4670,"MADDELLA KUNTA/ BAIRAMALGUDA 
CHERUVU",LAKE,TELANGANA,28,35,2.8,5.8,6.7,8,520,1358,2.1,5.4,0.3,6,6,49,170,540,2021
5047,"MAHABOOB KUNTA, SURARAM, 
QUTUBULLAPUR, MEDCHAL – 
MALKAGIRI",LAKE,TELANGANA,28,28,0.8,5.1,6.7,7.8,543,882,2.1,8,1.8,11.6,11,33,210,540,2021
4698,"MANNEVARI KUNTA, MACHABOLLARAM 
(V) ALWAL",LAKE,TELANGANA,28,29,0.3,0.3,7.5,8.2,1481,1983,7,10,8.4,16.6,47,63,430,540,2021
5049,"MEDDELA KUNTA, GAJULARAMARAM, 
QUTUBULLAPUR, MEDCHAL – 
MALKAGIRI",LAKE,TELANGANA,27,28,1.3,4.2,7.2,8.2,685,1054,3,11,0.4,23,2,47,64,540,2021
4672,"MEDI KUNTA (WIPRO LAKE), 
NANAKRAMGUDA",LAKE,TELANGANA,20,31,0.9,3.8,7.2,8.4,809,1030,3.2,10,1.2,16.2,4,84,240,540,2021
4673,"MEEDI KUNTA (BK ENCLAVE LAKE), 
MAQTA MAHBOOBPET, 
(MADEENAGUDA)",LAKE,TELANGANA,18,29,0.3,3,6.7,8.4,682,1244,3.2,11,3.6,9.2,11,46,140,540,2021
4674,"MEEDI KUNTA, HAFEEZPET (V)",LAKE,TELANGANA,24,29,2,3.8,7.4,8.4,742,1106,2.8,10,1,8.6,11,73,170,540,2021
2341,"MIRALAM LAKE NEAR ZOO PARK, 
RANGAREDDY",LAKE,TELANGANA,24,31,0.3,2.9,7.2,8.1,1177,1398,2.2,8,1.2,6.4,4,84,280,430,2021
5029,"MOHINI CHERUVU, AMBERPET, 
HYDERABAD",LAKE,TELANGANA,21,27,0.3,4,7.2,8.5,366,2188,2.1,18,1.7,9.9,9,63,79,430,2021
5045,"MOTHKULA KUNTA, MACHABOLLARAM, 
ALWAL, MEDCHAL - MALKAGIRI",LAKE,TELANGANA,26,42,0.3,3.1,6.8,8.2,1072,1790,3,11,0.3,18.6,15,63,79,540,2021
5043,"MYSAMMA CHERUVU, KUKATPALLY, 
BALANAGAR, MEDCHAL - MALKAGIRI",LAKE,TELANGANA,27,28,0.3,2,7.1,8,1010,1358,5,13,0.3,12.6,21,63,430,920,2021
4691,"NAGOLE CHERUVU, UPPAL (V)",LAKE,TELANGANA,28,32,0.3,2,6.9,8.4,919,1632,5.8,12,1,13.5,17,84,240,540,2021
5063,"NANAKRAM KUNTA, NANAKRAMGUDA, 
SERILINGAMPALLY, RR",LAKE,TELANGANA,20,35,0.3,3.8,7.3,8.2,279,1102,2.1,32,2.2,6,4,21,280,430,2021
4688,NARINJA LAKE,LAKE,TELANGANA,23,26,5.9,7.1,6.8,7.4,410,670,2.1,3,4.1,7.15,6,9,21,41,2021
5030,"NAYA QUILA TALAB, GOLKONDA, 
HYDERABAD",LAKE,TELANGANA,22,32,0.3,3.3,7.5,8.9,1112,1356,3.3,20,2.4,14.3,17,63,70,540,2021
5056,"NAYANAMMA KUNTA (BASPALLI 
CHERUVU), HAFEEZPET, 
SERILINGAMPALLY, RR",LAKE,TELANGANA,20,27,0.3,4,7.1,8.6,828,1248,3,10,2,14,11,33,150,540,2021
4229,NEKNAMPUR LAKE,LAKE,TELANGANA,26,35,0.3,2.7,7.2,8.5,1322,2186,6,12,3.8,35,17,84,140,920,2021
2342,"NOOR MD. KUNTA, KATTEDAN, 
RANGAREDDY",LAKE,TELANGANA,25,29,0.3,0.3,7.2,7.9,1384,2436,6.2,22,4,28.7,21,94,430,540,2021
4696,"PARKI CHERUVU, KUKATPALLY (V), 
BALANAGAR",LAKE,TELANGANA,26,28,0.3,0.3,7.2,8.1,1079,1803,6,12,3,26,8,63,210,540,2021
4678,"PATEL CHERUVU, NACHARAM (V), 
UPPAL (NEW MANDAL)",LAKE,TELANGANA,19,30,0.3,0.3,7.2,8.1,1193,1745,7,22,3.8,28,14,63,240,540,2021
4693,"PATEL CHERUVU, UPPAL (V)",LAKE,TELANGANA,19,32,0.3,2.6,7.1,7.7,737,1515,4.6,14,4.2,9.4,21,73,210,430,2021
5041,"PATHULGUDA LAKE, PATHALGUDA, 
UPPAL, MEDCHAL - MALKAGIRI",LAKE,TELANGANA,27,32,0.3,2.2,7.1,8.6,1050,1579,4,22,1.2,11.2,21,77,280,540,2021
4702,"PEDDA CHERUVU - KHAJA GUDA, 
KHJAGUDA (V), SERLINGAMPALLY 9NEW 
MANDAL)",LAKE,TELANGANA,28,34,2.1,4.6,7.3,8.2,1130,1817,8,19,5.1,15,70,220,230,1600,2021
4669,"PEDDA CHERUVU, GANGARAM (V) 
SERLINGAMPALLY (NEW MANDAL)",LAKE,TELANGANA,20,28,0.3,3.4,6.8,8.3,623,2440,3.5,14,3.6,12.4,17,94,170,540,2021
4683,"PEDDA CHERUVU, MADIKONDA",LAKE,TELANGANA,28,29,3.3,5.9,7.1,8.4,527,746,2.1,8,0.6,2.8,2,31,26,350,2021
5061,"PEDDAKUDI CHERUVU, MAQTA 
MAHBOOBPET, SERILINGAMPALLY, RR",LAKE,TELANGANA,20,27,0.3,3.2,7.1,8.3,717,1404,4,15,5.2,14.3,13,33,160,540,2021
4681,"PHAKAL CHERUVU, NARSAMPET",LAKE,TELANGANA,27,28,4.8,6.5,7.5,8.5,136,458,2.1,2.8,0.3,0.8,2,2,10,39,2021
5053,"RAMAMMA KUNTA (DR. YSR TOURISM 
COLLEGE), GACHIBOWLI, 
SERILINGAMPALLY, RR",LAKE,TELANGANA,30,35,0.3,2.4,7.2,8.5,487,868,3,6,1,13,8,33,170,540,2021
3068,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,27,27,5,6.4,7.6,8.3,205,339,2.1,2.3,0.3,1.2,2,4,15,120,2021
4687,"RED LAKE, ICRISAT",LAKE,TELANGANA,25,25,5.5,6.6,6.7,7.5,548,1072,2.4,5,5.18,10.17,14,31,170,350,2021
5058,"REGULA KUNTA, MIYAPUR 
SERILINGAMPALLY, RR",LAKE,TELANGANA,20,32,0.3,4.2,7,8.4,644,920,2.6,8,1.6,8.6,8,22,80,540,2021
3072,"SAFILGUDA LAKE, RANGA REDDY",LAKE,TELANGANA,21,30,0.3,1.6,7.1,8.3,1150,1865,6,13,2.2,12,17,84,350,540,2021
5038,"SALKAM CHERUVU, BANDLAGUDA, 
HYDERABAD",LAKE,TELANGANA,21,30,0.3,2.2,7.1,8.3,1224,2627,3,36,0.3,18.6,17,63,350,540,2021
1788,"SAROORNAGAR , RANGA REDDY DIST.",LAKE,TELANGANA,24,35,0.3,1.2,7.2,8.3,944,1537,5.8,14,2,10.6,21,34,280,540,2021
5033,"SHAHATAM CHERUVU, SHAIKPET, 
HYDERABAD",LAKE,TELANGANA,22,30,0.3,0.3,7,8.1,840,1535,4,22,3.2,10.2,12,63,140,540,2021
3069,"SHAMEERPET LAKE, SHAMEERPET, 
RANGA REDDY",LAKE,TELANGANA,22,29,5.2,6.1,7.4,8.4,498,622,2.1,2.8,0.3,2.4,2,12,27,280,2021
5034,"SHIKARI KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,24,30,1.2,5.9,7.4,8.5,634,1354,2.1,7,1.6,10.2,14,63,33,540,2021
5044,"SUDALAVANI KUNTA (SUNNAM 
CHERUVU), ALLAHPUR, BALANAGAR, 
MEDCHAL - MALKAGIRI",LAKE,TELANGANA,28,41,0.3,1,7.1,7.8,944,1592,5,14,0.3,14.2,21,63,430,540,2021
4685,SURISIGAL LAKE ICRISAT,LAKE,TELANGANA,24,25,5.8,6.7,6.9,7.4,418,838,2.1,3.4,4.13,7.13,12,27,130,280,2021
4667,"SURRAM CHERUVU (PALLE CHERUVU), 
BANDLAGUDA (V), BANDLAGUDA (NEW 
MANDAL)",LAKE,TELANGANA,23,33,0.3,1,6.9,7.9,977,2360,6,16,4.5,19,27,73,350,540,2021
5037,"TIRUMALAGIRI TANK, TIRUMALAGIRI, 
HYDERABAD",LAKE,TELANGANA,29,38,0.3,0.3,7.1,8.4,1289,1558,6,12,0.3,14.2,21,33,430,540,2021
4234,"UMDA SAGAR LAKE, SHAMSHABAD",LAKE,TELANGANA,27,35,0.3,3.7,6.9,8.4,813,1020,2.1,8,0.3,7.4,7,57,120,430,2021
5050,"VENNA CHERUVU, JEEDIMETLA, 
QUTUBULLAPUR, MEDCHAL – 
MALKAGIRI",LAKE,TELANGANA,27,30,0.3,3.1,7.1,7.8,1312,1604,5,16,7.8,52,9,63,130,540,2021
5042,"YELLAMMA CHERUVU, KUKATPALLY, 
MEDCHAL - MALKAGIRI",LAKE,TELANGANA,27,28,0.3,3,7,8.1,1027,2250,5.8,20,0.6,37,27,63,220,920,2021
5031,"YERRA KUNTA, SHAIKPET, HYDERABAD",LAKE,TELANGANA,22,29,0.3,3.8,7.2,8,740,1352,4,19,0.9,8.6,2,57,220,920,2021
3076,"AMBER CHERUVU, KUKATPALLY, RANGA 
REDDY",POND,TELANGANA,25,29,0.3,0.3,7.3,8.2,925,1500,7.8,12,2,6.4,33,79,350,430,2021
2347,"ASANI KUNTA, KAJIPALLY, MEDAK",POND,TELANGANA,19,24,0.3,1.3,6.4,7.3,4750,15300,31,350,24.37,46.37,6,14,170,540,2021
2346,"BHADRAKALI CHERUVU, BHADRAKALI 
TEMPLE, WARANGAL",POND,TELANGANA,27,28,4.1,5.9,7.6,8.5,537,901,2.1,4,0.8,2.2,2,27,11,220,2021
2357,DURGAM CHERUVU,POND,TELANGANA,26,30,2,3.6,7.3,8.5,705,944,2.4,6,0.8,5.4,7,57,240,430,2021
3077,"KAPRA CHERUVU, KAPRA, RANGA 
REDDY",POND,TELANGANA,21,29,0.6,3.2,7,8.3,1225,1609,3.2,8,1,4.6,15,53,210,540,2021
4675,"LOTUS POND, HAKIMPET (V), SHAIK PET 
(NEW MANDAL)",POND,TELANGANA,25,35,3,5.1,6.9,8.6,589,873,2.2,4,1,10.8,2,43,120,430,2021
2344,"NALLA CHERUVU, RANGAREDDY",POND,TELANGANA,26,28,0.3,1.2,7.4,8.3,1046,1753,6,10,0.3,4.8,21,47,430,540,2021
4665,"OUTLET OF KTPP ASH POND JOINING TO 
MORANCHA VAGU, CHELPUR, GHANPUR",POND,TELANGANA,27,28,3,5.4,7.2,8.4,566,996,2.1,3.9,0.3,1.8,2,4,10,130,2021
2359,PEDDA CHERUVU,POND,TELANGANA,26,30,0.3,1.2,7.2,8.5,1163,1665,6,12,2.4,26,33,63,430,920,2021
4236,"PEDDA CHERUVU (NACHARAM 
CHERUVU)",POND,TELANGANA,20,29,1,2,7.4,7.9,1144,1605,4,6,10.2,28.8,43,58,430,540,2021
3078,"PRAGATHINAGAR CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,25,29,0.3,1.8,7.2,8,1020,1505,4.2,15,1.6,9,4,47,350,540,2021
3075,"RANGADHAMUNI CHERUVU, RANGA 
REDDY",POND,TELANGANA,24,28,0.3,2.2,7.2,8.4,628,1679,4,11,1.1,7.6,11,63,350,540,2021
2345,"SAI CHERUVU, NEAR TANNERY 
INDUSTRIES, DESAIPET, WARANGAL",POND,TELANGANA,27,28,0.3,3,7.5,8.5,1450,7050,4,32,1.1,14,2,31,120,350,2021
4238,"AMEENPUR CHERUVU, AMEENPUR (V & 
M) SANGAREDDY DISTRICT",TANK,TELANGANA,24,26,5,6,6.5,7.5,998,1347,3.2,6,9.13,13.17,4,12,79,170,2021
1464,BIBINAGAR TANK,TANK,TELANGANA,18,22,5,6.2,7.1,7.5,598,1004,2.2,4.5,5.11,12.12,4,12,36,49,2021
4703,"BULBUL KUNTA, LAXMI NAGAR (V), 
RAJENDRANAGAR",TANK,TELANGANA,26,33,0.3,0.3,7,8.4,1305,2234,7.4,19,2.8,23,25,84,350,920,2021
3085,"CHINNA WADDEPALLY TANK, 
WARANGAL",TANK,TELANGANA,28,28,0.3,4.6,7,8.4,706,1355,3.8,18,1.4,12,13,47,110,540,2021
4241,"CHITKUL TANK, CHITKUL (V) 
PATANCHERU (M) SANGAREDDY 
DISTRICT",TANK,TELANGANA,26,26,4.6,6.3,6.7,7.5,795,1687,3.2,6,10.1,15.13,4,11,49,140,2021
1447,"DHARMASAGAR TANK NEAR 
WARANGAL",TANK,TELANGANA,27,29,5.1,6.2,7.9,8.5,253,502,2,2.1,0.3,2.6,2,17,14,280,2021
4233,"GADDAPOTHARAM CHERUVU, 
GADDAPOTHARAM VILLAGE, JINNARAM 
MANDAL, SANGAREDDY DIST",TANK,TELANGANA,24,34,4,5.4,6.7,7.4,3530,5140,10,15,10.15,24.18,12,27,110,240,2021
1780,"GANDIGUDEM TANK , MEDAK DISTRICT",TANK,TELANGANA,19,24,5,6.2,6.8,7.5,1140,1802,5.2,8,9.13,14.2,4,10,70,140,2021
4228,"IBRAHIM CHERUVU, RAJENDRA NAGAR",TANK,TELANGANA,26,33,0.3,1.2,7.1,8.4,992,2097,5.6,20,2.4,14.6,11,63,350,540,2021
4243,"ISNAPUR TANK, ISNAPUR (V) 
PATANCHERU 9M) SANGAREDDY 
DISTRICT",TANK,TELANGANA,24,25,3.7,5.4,6.8,7.5,2186,5400,8,22,13.18,23.28,13,20,110,280,2021
4225,"JOGULAMBA TEMPLE, GADWAL",TANK,TELANGANA,22,30,3.6,6,7.3,8.2,471,1488,2.1,4.2,1.2,3.7,2,33,17,430,2021
2348,"KAJIPALLY TANK, KAJIPALLY, MEDAK",TANK,TELANGANA,20,25,4,5.6,7,7.3,1428,3964,5,10,12.2,21.15,2,8,39,63,2021
4230,"KISTAIPALLY TANK, KAZIPET, 
WARANGAL",TANK,TELANGANA,25,34,4.1,5.4,7.2,7.5,2248,4810,5.4,6.6,12.12,16.1,6,9,63,150,2021
1783,"KISTAREDDYPET TANK , MEDAK DIST.",TANK,TELANGANA,19,23,5,6.2,6.6,7.6,1624,2895,5.4,9.5,13.1,26.1,2,8,38,84,2021
4232,"KOMATI CHERUVU, SIDDIPET TOWN, 
SIDIPET DISTRICT",TANK,TELANGANA,25,34,5.4,6.5,7,7.5,495,893,2.7,23,5.07,11.1,2,6,31,47,2021
4248,"KOTI CHERUVU, HANAMKONDA, 
WARANGAL",TANK,TELANGANA,27,28,1.5,4,6.8,8.4,788,1090,2.1,6,2.2,5.2,2,27,21,430,2021
4242,"LAKADARAM CHERUVU, LAKADARAM 
(V) PATANCHERU (M) SANGAREDDY 
DISTRICT",TANK,TELANGANA,25,26,4.3,5.8,7,7.4,585,1439,4,6,3.1,14.17,4,9,43,94,2021
4700,"LARGE TANK, SAROORNAGAR (V)",TANK,TELANGANA,28,35,0.3,0.3,7.1,8.3,1244,1615,12,22,1.8,18,15,47,120,540,2021
4239,"MAHABOOBSAGAR TANK SANGAREDDY 
(V & M) SANGAREDDY DISTRICT",TANK,TELANGANA,24,25,5,6.3,6.8,7.5,570,1347,4,6,6.12,11.18,6,10,58,170,2021
2358,MALLAPUR TANK,TANK,TELANGANA,25,27,0.3,0.3,7,8.2,1724,2496,7.6,18,0.7,14.6,17,94,350,540,2021
4245,"MALLEPALLY TANK MALLEPALLY (V) 
KONDAPUR (M) SANGAREDDY DISTRICT",TANK,TELANGANA,24,24,5.4,6.4,6.9,7.4,642,1457,2.1,5,6.1,12.13,6,12,47,70,2021
4247,"MUCHARLA NAGARAM CHERUVU, 
WARANGAL",TANK,TELANGANA,27,29,2.6,5.7,7.4,8.6,420,1221,2.1,4,0.6,6.8,7,34,150,350,2021
4237,"MULLAKATWA CHERUVU, JI TECH CITY, 
MADHAPUR,",TANK,TELANGANA,28,33,0.3,0.3,7,7.9,921,3030,6,14,2.5,31.8,17,33,280,1600,2021
4240,"MUTHANGI TANK, MUTHANGI (V), 
PATANCHERU (M) SANGAREDDY 
DISTRICT",TANK,TELANGANA,24,26,4.5,6.2,6.8,7.5,420,1709,2.2,5.7,4.1,12.11,2,7,26,70,2021
4704,"PEDDA CHERUVU, MANSOORABAD (V), 
SAROORNAGAR",TANK,TELANGANA,27,35,0.3,4.6,6.9,8.4,427,1178,2.1,8,1.4,6,4,58,220,430,2021
2343,"PREMAJIPET TANK, KATTEDAN, 
RANGAREDDY",TANK,TELANGANA,24,29,0.3,2.6,7.4,8.4,1921,4320,5.2,26,2.4,12,4,21,280,540,2021
4249,"RANGASAMUDRAM, WARANGAL",TANK,TELANGANA,27,29,1.7,3.7,7.1,8.6,606,1306,2.1,10,0.4,5.6,2,27,120,430,2021
4231,"RAYAM CHERUVU, BONTHAPALLY 
VILLAGE, JINNARAM MANDAL, 
SANGAREDDY DISTRICT",TANK,TELANGANA,24,34,4.6,5.8,7.1,7.4,480,1325,2.5,4,4.1,10.2,2,9,27,47,2021
4302,"RUDRARAM TANK, RUDRARAM 
(V)PATANCHERU (M) SANGAREDDY 
DISTRICT",TANK,TELANGANA,24,25,5.1,6.4,6.6,7.5,1023,1898,3.5,6,7.1,15.1,2,8,47,84,2021
3086,"SAKI TANK, PATANCHERU, RANGA 
REDDY",TANK,TELANGANA,18,23,5.2,6.6,6.8,7.5,689,1180,3,6.2,6.16,14.1,6,11,34,48,2021
4689,"SUNNAM KUNTA, JUBILLE HILLS",TANK,TELANGANA,23,29,1.8,6.6,6.7,8.5,344,820,2.1,8,0.8,8.1,7,27,150,430,2021
3084,"WADDEPALLY TANK, KAZIPET, 
WARANGAL",TANK,TELANGANA,28,29,4.1,6.3,7.6,8.5,350,644,2.1,3,0.5,2.6,2,26,26,350,2021
4244,"YERDANOOR TANK, YERDANOOR (V) 
SANGAREDDY DISTRICT",TANK,TELANGANA,24,25,5.2,6.6,6.7,7.5,5,1437,2.2,5,9.1,15.15,8,12,43,84,2021
3391,"DHAMBUR LAKE, DHALAI",LAKE,TRIPURA,18,28.5,5.1,5.9,7,7.4,155,200,1,1.6,0.72,3,17,58,94,220,2021
4193,"DIMASAGAR LAKE, NORTH GATE",LAKE,TRIPURA,19,30,5.2,5.9,6.6,7.3,121,198,1,2.2,0.55,3.08,21,63,140,280,2021
1727,"LAXMI NARAYAN BARI PALACE 
COMPOUND, TRIPURA",LAKE,TRIPURA,19,29,5.2,6.4,7.1,7.5,124,211,1,1.5,0.58,2.94,13,58,79,210,2021
4192,MBB COLLEGE LAKE,LAKE,TRIPURA,19,30,5.2,6.2,6.9,7.5,137,198,1,1.8,0.48,2.55,22,41,120,210,2021
4643,RUDRASAGAR EAST LAKE TRIPURA,LAKE,TRIPURA,18,29,5.2,6.3,7.1,7.5,152,203,1,1.9,0.74,2.73,21,58,94,220,2021
4642,"RUDRASAGAR NORTH LAKE,TRIPURA",LAKE,TRIPURA,18,29,5.3,6.9,6.9,7.3,148,206,1.4,2.3,0.72,3.5,27,84,150,280,2021
4644,RUDRASAGAR WEST LAKE TRIPURA,LAKE,TRIPURA,18,29,5.6,6.5,7,7.7,129,181,1,2.1,0.73,2.73,25,63,150,280,2021
1728,"RUDRASAGAR, SONUMURA, TRIPURA",LAKE,TRIPURA,19,28.5,5.1,5.8,6.6,7.5,132,187,1.1,1.7,1.07,3.06,31,49,170,240,2021
3393,"BRAMAKUNDA POND, WEST TRIPURA",POND,TRIPURA,19,28.5,5.4,6.5,6.9,7.5,157,228,1,1.8,1,2.48,17,48,84,170,2021
4197,CHATURDASH DEBATA BARI POND,POND,TRIPURA,18.5,29,5.6,6.7,6.7,7.3,139,194,1,1.8,0.67,2.39,17,46,84,170,2021
4195,DURGABARI POND,POND,TRIPURA,18.5,30,5,6.1,6.2,7.3,142,198,1,1.9,0.7,2.49,15,48,63,210,2021
3396,"JAGANNATH DIGHI, SOUTH TRIPURA",POND,TRIPURA,19,29.5,5.2,6.2,6.9,7.3,143,201,1,2.2,0.71,3.08,17,58,84,210,2021
3394,"KALYANSAGAR AT MATARBARI, SOUTH 
TRIPURA",POND,TRIPURA,19.5,29.5,5.1,6.8,7,7.7,141,220,1.5,2.6,1.54,4,33,93,140,280,2021
4221,KATAL DIGHI POND,POND,TRIPURA,18,29,5.1,6,6.9,7.5,143,191,1.1,1.6,0.61,2.48,27,47,110,210,2021
4194,LALBAHADUR DIGHI POND,POND,TRIPURA,19,30,5.1,5.9,6.8,7.4,135,198,1,1.9,0.58,2.4,17,47,110,220,2021
3395,"MAHADEB DIGHI, SOUTH TRIPURA",POND,TRIPURA,19,29,5.4,6.8,6.9,7.4,134,192,1,1.5,0.72,2.39,17,63,94,240,2021
4196,RADHANAGAR POND,POND,TRIPURA,19.5,30,1.2,6.2,6.4,8,147,216,3.1,11,0.89,6.6,47,94,210,430,2021
3392,"SHIPAHIJALA POND, WEST TRIPURA",POND,TRIPURA,19,29,5,5.9,6.6,7.2,128,192,1.1,1.9,0.68,2.9,17,58,84,210,2021
2499,"SAMARPUR JHEEL, RAEBARELI",LAKE,UTTAR PRADESH,19,26,5.8,7,7.6,8.2,251,371,4,5,0.8,0.92,3600,4300,6300,7900,2021
3437,BHEEMTAL LAKE,LAKE,UTTARAKHAND,11,23,7.4,9,7.2,8,160,210,1,1.6,0.32,0.37,70,170,210,540,2021
1362,"NAINI LAKE AT NAINITAL (WATER 
INTAKE POINT)",LAKE,UTTARAKHAND,9,22,7.6,9.6,7.2,7.8,370,440,1,2,0.32,0.36,140,350,350,920,2021
2539,"BELBONI LAKE NEAR BARJORA, 
BANKURA",LAKE,WEST BENGAL,19,30,7.7,8.6,7,8.1,141,195,1.2,1.7,0.3,0.3,1100,2200,1400,3900,2021
2505,"HANUMAN GHAT ON DUDHPUKUR AT 
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,22.5,34,4,13.1,7.8,8.7,568,763,3.2,8.5,0.35,0.72,3300,35000,4900,54000,2021
2503,"HATISHALA GHAT ON DUDHPUKUR AT 
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,22.5,34,4.5,10.9,7.5,8.6,567,868,3.2,6.9,0.3,0.8,1400,92000,3300,160000,2021
4729,JOREPOKHARI LAKE AT SUKHIAPOKHARI,LAKE,WEST BENGAL,6,24,5.5,7.8,6.9,7.9,20,97,1,1.8,0.3,0.3,60,5000,110,13000,2021
